Asset,Defect,Date,Offensive,Site,Size,Long,Lat
137379,B-Graffiti,2014-06-18,Yes,Mount Pleasant Reserve,Major,143.8508697713,-37.5770379932
137379,B-Graffiti,2014-06-18,Yes,Mount Pleasant Reserve,Minor,143.8508697713,-37.5770379932
137383,B-Graffiti,2014-09-23,No,N F Donald Park (Neville Donald Park),No,143.8417735675,-37.596514657
137383,B-Graffiti,2014-09-23,No,N F Donald Park (Neville Donald Park),Major,143.8417735675,-37.596514657
137383,B-Graffiti,2014-09-23,No,N F Donald Park (Neville Donald Park),Minor,143.8417735675,-37.596514657
137383,B-Graffiti,2014-09-23,Yes,N F Donald Park (Neville Donald Park),No,143.8417735675,-37.596514657
137383,B-Graffiti,2014-09-23,Yes,N F Donald Park (Neville Donald Park),Major,143.8417735675,-37.596514657
137383,B-Graffiti,2014-09-23,Yes,N F Donald Park (Neville Donald Park),Minor,143.8417735675,-37.596514657
137383,B-Graffiti,2014-10-21,No,N F Donald Park (Neville Donald Park),No,143.8417280075,-37.5974896272
137383,B-Graffiti,2014-10-21,No,N F Donald Park (Neville Donald Park),Major,143.8417280075,-37.5974896272
137383,B-Graffiti,2014-10-21,No,N F Donald Park (Neville Donald Park),Minor,143.8417280075,-37.5974896272
137383,B-Graffiti,2014-10-21,Yes,N F Donald Park (Neville Donald Park),No,143.8417280075,-37.5974896272
137383,B-Graffiti,2014-10-21,Yes,N F Donald Park (Neville Donald Park),Major,143.8417280075,-37.5974896272
137383,B-Graffiti,2014-10-21,Yes,N F Donald Park (Neville Donald Park),Minor,143.8417280075,-37.5974896272
137386,B-Graffiti,2014-05-09,No,Nerrina/Doodts Reserve,No,143.8805897359,-37.5422560183
137386,B-Graffiti,2014-05-09,No,Nerrina/Doodts Reserve,Major,143.8805897359,-37.5422560183
137386,B-Graffiti,2014-05-09,No,Nerrina/Doodts Reserve,Minor,143.8805897359,-37.5422560183
137386,B-Graffiti,2014-05-09,Yes,Nerrina/Doodts Reserve,No,143.8805897359,-37.5422560183
137386,B-Graffiti,2014-05-09,Yes,Nerrina/Doodts Reserve,Major,143.8805897359,-37.5422560183
137386,B-Graffiti,2014-05-09,Yes,Nerrina/Doodts Reserve,Minor,143.8805897359,-37.5422560183
36941,B-Graffiti,2014-05-28,No,North Gardens Reserve,No,143.8226229027,-37.5420338905
36941,B-Graffiti,2014-05-28,No,North Gardens Reserve,Major,143.8226229027,-37.5420338905
36941,B-Graffiti,2014-05-28,No,North Gardens Reserve,Minor,143.8226229027,-37.5420338905
36941,B-Graffiti,2014-05-28,Yes,North Gardens Reserve,No,143.8226229027,-37.5420338905
36941,B-Graffiti,2014-05-28,Yes,North Gardens Reserve,Major,143.8226229027,-37.5420338905
36941,B-Graffiti,2014-05-28,Yes,North Gardens Reserve,Minor,143.8226229027,-37.5420338905
36943,B-Graffiti,2014-07-01,No,North Gardens Reserve,No,143.8228456693,-37.5457931669
36943,B-Graffiti,2014-07-01,No,North Gardens Reserve,Major,143.8228456693,-37.5457931669
36943,B-Graffiti,2014-07-01,No,North Gardens Reserve,Minor,143.8228456693,-37.5457931669
36943,B-Graffiti,2014-07-01,Yes,North Gardens Reserve,No,143.8228456693,-37.5457931669
36943,B-Graffiti,2014-07-01,Yes,North Gardens Reserve,Major,143.8228456693,-37.5457931669
